Date/Time,Homescreen; Z; PS1000-4; Chamber Temp #1(°C),Homescreen; Z; PS1000-4; Chamber Temp #2(°C),Homescreen; Z; PS1000-4; Control Temperature(°C),Homescreen; Z; PS1000-4; Chamber Humidity #1(%Rh),Homescreen; Z; PS1000-4; Chamber Humidity #2(%Rh),Homescreen; Z; PS1000-4; Control Humidity(%Rh),Homescreen; Z; PS1000-4; IO[A]; LED 1 Temperature(°C),Homescreen; Z; PS1000-4; IO[A]; LED 2 Temperature(°C),Homescreen; Z; PS1000-4; IO[A]; LED 3 Temperature(°C),Homescreen; Z; PS1000-4; Vapor Press Deficit(mb),Homescreen; Z; PS1000-4; Chamber PAR Level(µmol),Homescreen; Z; PS1000-4; IO[C]; Chamber CO2 Reading(ppm),Homescreen; Z; PS1000-4; IO[A]; LED RECIRC IN(°C),Homescreen; Z; PS1000-4; IO[B]; LED RECIRC OUT(°C),Homescreen; Z; PS1000-4; IO[C]; CO2 Flow Rate(mL/M),Homescreen; Z; PS1000-4; Time Above Threshold(0:00),Homescreen; Z; PS1000-4; Temperature Setpoint(°C),Homescreen; Z; PS1000-4; VPD Setpoint(mb),Homescreen; Z; PS1000-4; Current Program Number(N/A),Homescreen; Z; PS1000-4; CO2 Setpoint(ppm)
2023/07/12 08:23:00,26.32,26.29,26.32,67.60,68.50,67.60,25.35,28.50,24.52,11.08,29.0,475.0,22.87,22.98,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:24:00,26.43,26.36,26.43,67.70,68.60,67.70,25.50,28.69,24.69,11.12,29.0,475.0,22.88,22.99,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:25:00,26.73,26.62,26.73,72.30,73.20,72.30,25.67,28.90,24.89,9.72,28.0,473.0,22.88,22.99,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:26:00,27.11,26.98,27.11,73.40,74.50,73.40,25.83,29.11,25.08,9.55,28.0,471.0,22.88,23.03,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:27:00,27.21,27.10,27.21,65.30,66.30,65.30,25.90,29.24,25.15,12.52,29.0,473.0,22.92,23.04,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:28:00,27.05,26.95,27.05,69.50,70.40,69.50,25.90,29.30,25.20,10.91,28.0,472.0,22.93,23.04,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:29:00,26.90,26.82,26.90,74.40,75.40,74.40,25.96,29.39,25.28,9.06,28.0,470.0,22.93,23.05,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:30:00,26.72,26.68,26.72,68.00,69.50,68.00,25.99,29.43,25.34,11.23,28.0,472.0,22.93,23.09,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:31:00,26.35,26.33,26.35,66.60,67.30,66.60,25.95,29.43,25.34,11.45,28.0,474.0,22.98,23.09,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:32:00,26.14,26.11,26.14,72.90,73.80,72.90,25.97,29.48,25.38,9.16,28.0,471.0,22.98,23.09,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:33:00,26.15,26.10,26.15,69.00,70.20,69.00,26.05,29.56,25.48,10.50,29.0,471.0,22.98,23.09,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:34:00,26.10,26.04,26.10,65.20,65.90,65.20,26.05,29.59,25.52,11.75,28.0,473.0,22.99,23.09,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:35:00,26.18,26.09,26.18,71.20,72.00,71.20,26.12,29.66,25.63,9.80,28.0,471.0,23.03,23.13,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:36:00,26.40,26.30,26.40,74.00,75.00,74.00,26.23,29.76,25.75,8.95,29.0,468.0,23.03,23.14,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:37:00,26.48,26.37,26.48,65.10,66.10,65.10,26.25,29.81,25.79,12.08,29.0,472.0,23.04,23.14,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:38:00,26.45,26.34,26.45,68.30,69.20,68.30,26.33,29.83,25.89,10.93,28.0,471.0,23.38,22.01,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:39:00,26.57,26.46,26.57,73.50,74.30,73.50,26.27,29.83,26.40,9.22,28.0,468.0,24.36,16.22,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:40:00,26.77,26.69,26.77,75.70,76.60,75.70,25.24,29.73,27.03,8.53,29.0,466.0,25.20,13.59,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:41:00,26.84,26.76,26.84,70.40,71.30,70.40,23.32,29.55,27.36,10.43,28.0,468.0,25.85,12.35,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:42:00,26.69,26.62,26.69,69.60,70.50,69.60,21.14,29.28,27.50,10.64,28.0,469.0,26.64,11.29,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:43:00,26.54,26.46,26.54,72.70,73.70,72.70,19.71,28.84,27.58,9.46,29.0,467.0,27.33,10.54,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:44:00,26.45,26.37,26.45,75.60,76.60,75.60,18.90,28.15,27.43,8.41,29.0,466.0,27.68,10.09,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:45:00,26.43,26.33,26.43,76.70,77.60,76.70,18.53,27.34,27.09,8.02,29.0,466.0,27.75,9.87,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:46:00,26.40,26.26,26.40,76.20,77.20,76.20,18.42,26.50,26.64,8.20,29.0,464.0,27.57,9.74,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:47:00,26.33,26.16,26.33,75.40,76.60,75.40,18.24,25.70,26.09,8.42,29.0,465.0,27.23,9.65,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:48:00,26.25,26.06,26.25,74.90,76.20,74.90,18.07,24.99,25.54,8.55,29.0,464.0,26.78,9.59,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:49:00,26.19,25.94,26.19,74.60,75.90,74.60,17.93,24.34,25.01,8.64,29.0,464.0,26.23,9.57,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:50:00,26.12,25.82,26.12,74.30,75.80,74.30,17.77,23.78,24.48,8.69,29.0,465.0,25.67,9.54,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:51:00,26.05,25.71,26.05,74.10,75.70,74.10,17.68,23.30,23.99,8.73,30.0,464.0,25.11,9.54,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:52:00,25.97,25.60,25.97,73.90,75.70,73.90,17.60,22.88,23.58,8.74,30.0,464.0,24.56,9.54,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:53:00,25.90,25.49,25.90,73.90,75.70,73.90,17.54,22.52,23.21,8.73,30.0,463.0,24.03,9.54,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:54:00,25.84,25.39,25.84,73.80,75.80,73.80,17.52,22.21,22.88,8.72,30.0,462.0,23.57,9.54,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:55:00,25.77,25.29,25.77,73.80,75.80,73.80,17.42,21.95,22.59,8.70,30.0,463.0,23.16,9.54,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:56:00,25.72,25.22,25.72,73.70,75.80,73.70,17.37,21.76,22.34,8.71,30.0,463.0,22.78,9.59,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:57:00,25.76,25.21,25.76,73.50,75.80,73.50,17.38,21.62,22.15,8.76,30.0,462.0,22.45,9.59,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:58:00,25.82,25.24,25.82,73.10,75.40,73.10,17.39,21.51,21.98,8.93,30.0,462.0,22.16,9.64,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 08:59:00,25.88,25.27,25.88,71.80,74.20,71.80,17.43,21.43,21.89,9.41,30.0,462.0,21.94,9.70,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:00:00,25.87,25.23,25.87,69.20,71.70,69.20,17.54,21.40,21.88,10.27,30.0,462.0,21.81,9.78,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:01:00,25.78,25.13,25.78,66.40,69.00,66.40,17.50,21.40,21.90,11.15,30.0,463.0,21.73,9.84,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:02:00,25.68,25.00,25.68,65.70,68.40,65.70,17.44,21.44,21.96,11.30,30.0,463.0,21.68,9.85,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:03:00,25.70,24.98,25.70,66.40,69.00,66.40,17.55,21.50,22.05,11.11,30.0,462.0,21.68,9.93,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:04:00,25.80,25.06,25.80,65.50,68.20,65.50,17.64,21.63,22.18,11.47,30.0,461.0,21.69,10.14,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:05:00,25.88,25.12,25.88,65.10,67.90,65.10,18.02,21.89,22.36,11.63,30.0,461.0,21.75,10.72,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:06:00,26.06,25.29,26.06,69.20,72.00,69.20,18.67,22.38,22.61,10.37,30.0,459.0,21.84,11.27,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:07:00,26.32,25.55,26.32,70.40,73.30,70.40,19.32,22.94,22.84,10.12,29.0,458.0,21.94,11.79,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:08:00,26.48,25.74,26.48,68.40,71.30,68.40,19.70,23.45,23.02,10.92,30.0,458.0,22.06,12.30,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:09:00,26.58,25.86,26.58,67.10,69.90,67.10,20.04,23.93,23.17,11.44,29.0,459.0,22.16,12.80,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:10:00,26.64,25.95,26.64,67.30,70.10,67.30,20.39,24.38,23.33,11.40,29.0,458.0,22.25,13.30,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:11:00,26.64,25.99,26.64,69.10,71.90,69.10,20.81,24.79,23.47,10.77,29.0,457.0,22.32,13.81,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:12:00,26.58,25.97,26.58,70.50,73.20,70.50,21.16,25.14,23.56,10.26,29.0,456.0,22.37,14.37,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:13:00,26.39,25.84,26.39,71.40,74.00,71.40,21.44,25.43,23.65,9.82,29.0,455.0,22.38,14.95,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:14:00,26.18,25.68,26.18,72.20,74.70,72.20,21.67,25.68,23.71,9.45,29.0,454.0,22.38,15.50,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:15:00,25.96,25.50,25.96,70.70,73.20,70.70,21.81,25.90,23.78,9.82,29.0,455.0,22.38,16.02,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:16:00,25.67,25.24,25.67,67.70,70.00,67.70,21.78,26.09,23.78,10.66,29.0,457.0,22.37,16.52,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:17:00,25.41,25.00,25.41,66.50,68.80,66.50,21.78,26.29,23.86,10.86,29.0,457.0,22.32,16.96,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:18:00,25.53,25.08,25.53,66.20,68.30,66.20,21.92,26.57,24.00,11.05,29.0,456.0,22.27,17.35,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:19:00,25.86,25.35,25.86,65.70,67.90,65.70,22.11,26.86,24.16,11.42,29.0,455.0,22.22,17.67,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:20:00,26.24,25.71,26.24,67.80,70.10,67.80,22.42,27.14,24.33,10.96,29.0,454.0,22.17,17.93,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:21:00,26.65,26.12,26.65,70.60,73.00,70.60,22.82,27.42,24.51,10.25,29.0,453.0,22.13,18.18,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:22:00,26.87,26.37,26.87,72.10,74.40,72.10,23.09,27.63,24.60,9.87,29.0,452.0,22.08,18.40,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:23:00,26.73,26.31,26.73,73.30,75.60,73.30,23.23,27.75,24.63,9.38,29.0,451.0,22.04,18.60,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:24:00,26.39,26.05,26.39,70.90,73.20,70.90,23.24,27.84,24.63,10.02,29.0,451.0,22.02,18.78,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:25:00,25.88,25.61,25.88,66.10,68.30,66.10,23.02,27.87,24.61,11.30,29.0,454.0,21.98,18.96,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:26:00,25.40,25.16,25.40,70.00,71.90,70.00,23.00,27.91,24.58,9.73,29.0,452.0,21.98,19.14,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:27:00,25.37,25.09,25.37,69.60,71.70,69.60,23.20,28.07,24.64,9.83,29.0,453.0,21.96,19.30,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:28:00,25.57,25.25,25.57,64.10,65.90,64.10,23.15,28.24,24.72,11.76,29.0,454.0,21.93,19.46,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:29:00,25.92,25.53,25.92,70.00,71.80,70.00,23.40,28.42,24.86,10.04,29.0,451.0,21.93,19.63,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:30:00,26.35,25.95,26.35,73.20,75.30,73.20,23.76,28.63,25.03,9.19,29.0,449.0,21.93,19.81,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:31:00,26.59,26.20,26.59,65.60,67.80,65.60,23.79,28.76,25.08,11.95,29.0,451.0,21.94,19.98,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:32:00,26.49,26.12,26.49,68.70,70.50,68.70,23.77,28.82,25.10,10.84,29.0,450.0,21.98,20.17,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:33:00,26.37,26.03,26.37,73.80,75.70,73.80,23.94,28.90,25.16,9.01,29.0,448.0,21.98,20.34,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:34:00,26.19,25.90,26.19,66.90,69.40,66.90,23.93,28.96,25.18,11.23,29.0,450.0,22.03,20.49,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:35:00,25.89,25.61,25.89,68.00,69.80,68.00,23.84,28.97,25.18,10.68,29.0,450.0,22.04,20.63,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:36:00,25.72,25.45,25.72,73.00,75.00,73.00,23.91,29.00,25.18,8.92,29.0,448.0,22.08,20.75,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:37:00,25.53,25.27,25.53,65.30,67.50,65.30,23.85,29.02,25.18,11.34,29.0,450.0,22.09,20.85,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:38:00,25.36,25.10,25.36,68.60,70.20,68.60,23.83,29.04,25.19,10.15,29.0,449.0,22.13,20.95,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:39:00,25.60,25.29,25.60,72.30,74.20,72.30,24.02,29.15,25.30,9.10,29.0,448.0,22.17,21.04,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:40:00,25.82,25.49,25.82,64.90,66.90,64.90,24.09,29.23,25.36,11.68,29.0,448.0,22.19,21.11,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:41:00,25.98,25.63,25.98,68.50,70.20,68.50,24.15,29.30,25.45,10.56,28.0,447.0,22.23,21.18,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:42:00,26.28,25.93,26.28,73.50,75.30,73.50,24.35,29.42,25.58,9.05,29.0,445.0,22.26,21.24,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:43:00,26.52,26.17,26.52,67.90,70.10,67.90,24.48,29.51,25.68,11.11,29.0,446.0,22.28,21.28,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:44:00,26.42,26.11,26.42,66.70,68.40,66.70,24.44,29.52,25.68,11.46,29.0,447.0,22.33,21.34,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:45:00,26.30,26.02,26.30,72.70,74.40,72.70,24.49,29.55,25.70,9.35,29.0,445.0,22.36,21.39,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:46:00,26.24,25.98,26.24,70.40,72.50,70.40,24.57,29.57,25.73,10.07,29.0,444.0,22.38,21.42,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:47:00,26.01,25.77,26.01,66.10,67.70,66.10,24.50,29.57,25.73,11.41,29.0,447.0,22.41,21.47,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:48:00,25.87,25.63,25.87,72.30,73.80,72.30,24.54,29.57,25.75,9.24,29.0,445.0,22.44,21.52,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:49:00,25.83,25.59,25.83,69.50,71.60,69.50,24.59,29.62,25.78,10.15,29.0,445.0,22.48,21.55,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:50:00,25.62,25.40,25.62,65.80,67.30,65.80,24.54,29.62,25.78,11.25,29.0,446.0,22.49,21.58,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:51:00,25.56,25.32,25.56,72.00,73.60,72.00,24.58,29.62,25.80,9.15,29.0,444.0,22.53,21.62,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:52:00,25.65,25.40,25.65,69.00,70.90,69.00,24.64,29.62,25.83,10.22,29.0,444.0,22.55,21.62,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:53:00,25.62,25.37,25.62,66.00,67.40,66.00,24.64,29.62,25.85,11.18,29.0,445.0,22.58,21.66,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:54:00,25.71,25.44,25.71,71.80,73.30,71.80,24.74,29.64,25.92,9.31,29.0,442.0,22.60,21.70,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:55:00,25.90,25.63,25.90,71.00,72.80,71.00,24.84,29.69,25.98,9.70,29.0,442.0,22.63,21.72,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:56:00,25.92,25.65,25.92,65.40,66.90,65.40,24.84,29.72,26.01,11.57,29.0,444.0,22.64,21.76,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:57:00,25.98,25.70,25.98,70.70,72.20,70.70,24.95,29.73,26.08,9.83,29.0,442.0,22.68,21.80,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:58:00,26.19,25.91,26.19,73.60,75.30,73.60,25.10,29.80,26.18,8.97,29.0,440.0,22.69,21.82,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 09:59:00,26.28,26.00,26.28,65.70,67.40,65.70,25.14,29.82,26.23,11.71,28.0,443.0,22.73,21.86,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:00:00,26.27,26.01,26.27,69.10,70.50,69.10,25.20,29.85,26.26,10.54,29.0,441.0,22.73,21.90,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:01:00,26.44,26.17,26.44,74.00,75.50,74.00,25.36,29.93,26.36,8.95,29.0,439.0,22.75,21.93,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:02:00,26.60,26.34,26.60,68.80,70.80,68.80,25.44,30.01,26.43,10.86,29.0,440.0,22.78,21.97,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:03:00,26.41,26.18,26.41,67.10,68.60,67.10,25.41,29.98,26.41,11.32,29.0,441.0,22.78,22.01,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:04:00,26.14,25.95,26.14,72.90,74.30,72.90,25.40,29.97,26.38,9.17,29.0,439.0,22.80,22.06,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:05:00,25.90,25.73,25.90,70.30,72.30,70.30,25.41,29.91,26.36,9.92,29.0,439.0,22.83,22.10,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:06:00,25.47,25.34,25.47,66.50,67.80,66.50,25.30,29.84,26.29,10.92,29.0,440.0,22.83,22.14,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:07:00,25.36,25.20,25.36,72.70,73.90,72.70,25.42,29.83,26.32,8.83,28.0,438.0,22.83,22.18,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:08:00,25.70,25.49,25.70,68.10,69.60,68.10,25.56,29.90,26.42,10.55,29.0,439.0,22.83,22.22,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:09:00,26.03,25.78,26.03,66.60,67.70,66.60,25.66,29.96,26.51,11.25,28.0,439.0,22.83,22.27,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:10:00,26.47,26.19,26.47,71.60,72.80,71.60,25.85,30.08,26.65,9.81,29.0,437.0,22.88,22.31,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:11:00,26.89,26.61,26.89,75.00,76.40,75.00,25.98,30.17,26.73,8.85,29.0,434.0,22.88,22.35,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:12:00,26.81,26.59,26.81,67.40,69.20,67.40,25.94,30.17,26.72,11.49,29.0,438.0,22.88,22.40,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:13:00,26.36,26.22,26.36,69.70,70.90,69.70,25.89,30.10,26.65,10.41,29.0,438.0,22.88,22.44,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:14:00,26.00,25.90,26.00,74.20,75.50,74.20,25.89,30.06,26.63,8.67,29.0,435.0,22.88,22.48,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:15:00,25.59,25.53,25.59,66.20,67.90,66.20,25.78,29.98,26.54,11.09,29.0,438.0,22.88,22.52,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:16:00,25.21,25.14,25.21,69.60,70.60,69.60,25.74,29.88,26.48,9.74,29.0,437.0,22.91,22.56,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:17:00,25.41,25.29,25.41,72.10,73.30,72.10,25.92,29.95,26.58,9.06,29.0,435.0,22.93,22.60,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:18:00,25.76,25.59,25.76,65.40,66.50,65.40,25.97,30.01,26.64,11.48,28.0,437.0,22.93,22.63,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:19:00,26.11,25.90,26.11,69.30,70.40,69.30,26.12,30.09,26.74,10.37,28.0,435.0,22.93,22.67,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:20:00,26.56,26.32,26.56,74.00,75.30,74.00,26.30,30.19,26.85,9.02,29.0,433.0,22.93,22.72,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:21:00,26.80,26.59,26.80,71.20,72.90,71.20,26.33,30.22,26.88,10.15,29.0,433.0,22.93,22.76,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:22:00,26.50,26.35,26.50,67.20,68.50,67.20,26.22,30.19,26.83,11.35,29.0,435.0,22.96,22.78,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:23:00,26.12,26.01,26.12,73.00,74.30,73.00,26.19,30.12,26.78,9.12,29.0,434.0,22.98,22.82,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:24:00,25.80,25.72,25.80,70.40,72.00,70.40,26.15,30.07,26.72,9.83,29.0,434.0,22.98,22.86,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:25:00,25.33,25.28,25.33,67.00,68.00,67.00,26.00,29.96,26.61,10.65,29.0,436.0,22.98,22.88,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:26:00,25.24,25.15,25.24,72.90,73.90,72.90,26.13,29.94,26.64,8.70,29.0,432.0,22.98,22.92,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:27:00,25.52,25.39,25.52,67.60,68.90,67.60,26.20,30.00,26.72,10.59,29.0,434.0,23.00,22.92,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:28:00,25.79,25.61,25.79,67.40,68.50,67.40,26.28,30.04,26.76,10.82,29.0,434.0,23.03,22.97,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:29:00,26.18,25.97,26.18,72.50,73.70,72.50,26.45,30.13,26.88,9.33,29.0,432.0,23.04,22.99,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:30:00,26.63,26.41,26.63,74.20,75.50,74.20,26.52,30.22,27.02,9.01,29.0,430.0,23.41,22.18,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:31:00,26.70,26.51,26.70,68.40,69.80,68.40,26.23,30.19,27.22,11.08,29.0,432.0,24.02,18.18,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:32:00,26.40,26.26,26.40,71.00,72.30,71.00,25.52,29.96,27.54,9.99,29.0,432.0,25.27,14.73,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:33:00,26.13,26.02,26.13,75.60,76.80,75.60,23.35,29.66,27.77,8.27,29.0,429.0,26.52,13.03,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:34:00,25.86,25.77,25.86,73.70,75.10,73.70,21.48,29.32,27.83,8.76,29.0,430.0,27.13,12.27,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:35:00,25.49,25.41,25.49,71.00,72.30,71.00,20.11,28.92,27.80,9.46,29.0,431.0,27.59,11.55,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:36:00,25.31,25.19,25.31,72.60,73.80,72.60,19.22,28.41,27.71,8.84,29.0,430.0,27.93,10.92,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:37:00,25.59,25.39,25.59,74.30,75.50,74.30,18.74,27.81,27.49,8.43,29.0,429.0,28.06,10.47,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:38:00,26.01,25.74,26.01,75.10,76.50,75.10,18.57,27.13,27.12,8.36,29.0,428.0,28.00,10.16,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:39:00,26.42,26.09,26.42,75.30,76.70,75.30,18.49,26.43,26.68,8.52,29.0,427.0,27.73,9.95,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:40:00,26.70,26.33,26.70,75.00,76.70,75.00,18.49,25.75,26.17,8.73,29.0,427.0,27.34,9.79,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:41:00,26.66,26.30,26.66,75.10,76.90,75.10,18.35,25.08,25.63,8.70,29.0,426.0,26.87,9.67,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:42:00,26.43,26.08,26.43,75.40,77.20,75.40,18.22,24.44,25.12,8.48,30.0,426.0,26.34,9.57,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:43:00,26.14,25.80,26.14,75.60,77.50,75.60,18.08,23.87,24.62,8.26,30.0,426.0,25.81,9.49,0.0,2918.0,26.0,10.08,10.0,400.0
2023/07/12 10:44:00,25.85,25.50,25.85,75.50,77.50,75.50,17.89,23.38,24.13,8.14,30.0,426.0,25.29,9.40,0.0,2918.0,26.0,10.08,10.0,400.0
